1.0 1.0 0.04 0.04 0.04
1.0 1.1 0.0387491722461 0.0387491722461 0.0426240894707
1.0 1.2 0.0376414411552 0.0376414411552 0.0451697293863
1.0 1.3 0.036650413083 0.036650413083 0.0476455370079
1.0 1.4 0.0357561414039 0.0357561414039 0.0500585979654
1.0 1.5 0.0349432185895 0.0349432185895 0.0524148278842
1.0 1.6 0.0341995189335 0.0341995189335 0.0547192302937
1.0 1.7 0.0335153442215 0.0335153442215 0.0569760851765
1.0 1.8 0.0328828276577 0.0328828276577 0.0591890897839
1.0 1.9 0.0322955083027 0.0322955083027 0.0613614657752
1.0 2.0 0.0317480210394 0.0317480210394 0.0634960420787
1.0 2.1 0.0312358666248 0.0312358666248 0.065595319912
1.0 2.2 0.0307552383931 0.0307552383931 0.0676615244649
1.0 2.3 0.0303028897666 0.0303028897666 0.0696966464631
1.0 2.4 0.0298760316437 0.0298760316437 0.0717024759449
1.0 2.5 0.0294722519891 0.0294722519891 0.0736806299728

1.1 1.0 0.0412912046183 0.0375374587439 0.0412912046183
1.1 1.1 0.04 0.0363636363636 0.044
1.1 1.2 0.0388565112217 0.0353241011106 0.046627813466
1.1 1.3 0.0378334926488 0.0343940842262 0.0491835404435
1.1 1.4 0.0369103537767 0.0335548670697 0.0516744952873
1.1 1.5 0.0360711897199 0.0327919906545 0.0541067845799
1.1 1.6 0.0353034833533 0.0320940757757 0.0564855733652
1.1 1.7 0.0345972234025 0.031452021275 0.0588152797843
1.1 1.8 0.0339442891311 0.0308584446646 0.0610997204359
1.1 1.9 0.0333380110394 0.0303072827631 0.063342220975
1.1 2.0 0.032772850824 0.0297935007491 0.0655457016481
1.1 2.1 0.0322441640058 0.0293128763689 0.0677127444122
1.1 2.2 0.0317480210394 0.0288618373085 0.0698456462866
1.1 2.3 0.0312810705469 0.0284373368608 0.0719464622579
1.1 2.4 0.0308404333946 0.0280367576314 0.0740170401469
1.1 2.5 0.0304236196861 0.0276578360783 0.0760590492152

1.2 1.0 0.0425063427673 0.0354219523061 0.0425063427673
1.2 1.1 0.041177139936 0.03431428328 0.0452948539296
1.2 1.2 0.04 0.0333333333333 0.048
1.2 1.3 0.0389468755267 0.0324557296056 0.0506309381847
1.2 1.4 0.0379965700637 0.0316638083864 0.0531951980892
1.2 1.5 0.0371327106689 0.0309439255574 0.0556990660034
1.2 1.6 0.0363424118566 0.0302853432139 0.0581478589706
1.2 1.7 0.0356153677361 0.0296794731134 0.0605461251513
1.2 1.8 0.0349432185895 0.0291193488245 0.062897793461
1.2 1.9 0.034319098644 0.02859924887 0.0652062874236
1.2 2.0 0.0337373066121 0.0281144221767 0.0674746132241
1.2 2.1 0.0331930613346 0.0276608844455 0.0697054288028
1.2 2.2 0.0326823176257 0.0272352646881 0.0719010987766
1.2 2.3 0.0322016254815 0.0268346879012 0.0740637386074
1.2 2.4 0.0317480210394 0.0264566841995 0.0761952504945
1.2 2.5 0.0313189411294 0.0260991176078 0.0782973528234

1.3 1.0 0.0436557153224 0.0335813194788 0.0436557153224
1.3 1.1 0.0422905708139 0.0325312083184 0.0465196278952
1.3 1.2 0.041081600985 0.0316012315269 0.049297921182
1.3 1.3 0.04 0.0307692307692 0.052
1.3 1.4 0.0390239982539 0.0300184601953 0.0546335975555
1.3 1.5 0.0381367800798 0.0293359846768 0.0572051701197
1.3 1.6 0.0373251115682 0.0287116242832 0.0597201785091
1.3 1.7 0.0365784081567 0.0281372370436 0.0621832938663
1.3 1.8 0.0358880840806 0.0276062185235 0.064598551345
1.3 1.9 0.0352470879164 0.0271131445511 0.0669694670412
1.3 2.0 0.0346495642136 0.0266535109336 0.0692991284273
1.3 2.1 0.0340906025305 0.0262235404081 0.0715902653141
1.3 2.2 0.0335660482991 0.0258200371532 0.0738453062581
1.3 2.3 0.0330723582274 0.0254402755596 0.0760664239231
1.3 2.4 0.0326064883101 0.0250819140847 0.0782555719441
1.3 2.5 0.0321658060687 0.0247429277452 0.0804145151718

1.4 1.0 0.0447475576833 0.0319625412023 0.0447475576833
1.4 1.1 0.0433482705065 0.0309630503618 0.0476830975571
1.4 1.2 0.0421090639844 0.030077902846 0.0505308767813
1.4 1.3 0.0410004118386 0.0292860084562 0.0533005353902
1.4 1.4 0.04 0.0285714285714 0.056
1.4 1.5 0.0390905922368 0.0279218515977 0.0586358883551
1.4 1.6 0.0382586236554 0.0273275883253 0.0612137978487
1.4 1.7 0.0374932449706 0.0267808892647 0.0637385164501
1.4 1.8 0.0367856556851 0.0262754683465 0.0662141802331
1.4 1.9 0.0361286280171 0.0258061628694 0.0686443932326
1.4 2.0 0.0355161600697 0.0253686857641 0.0710323201394
1.4 2.1 0.0349432185895 0.0249594418496 0.0733807590378
1.4 2.2 0.0344055451015 0.0245753893582 0.0756921992233
1.4 2.3 0.033899507695 0.0242139340679 0.0779688676985
1.4 2.4 0.0334219862331 0.0238728473094 0.0802127669594
1.4 2.5 0.0329702823985 0.0235502017132 0.0824257059962

1.5 1.0 0.0457885697021 0.0305257131348 0.0457885697021
1.5 1.1 0.0443567293572 0.0295711529048 0.0487924022929
1.5 1.2 0.0430886938006 0.0287257958671 0.0517064325608
1.5 1.3 0.0419542498515 0.027969499901 0.054540524807
1.5 1.4 0.0409305643238 0.0272870428825 0.0573027900533
1.5 1.5 0.04 0.0266666666667 0.06
1.5 1.6 0.0391486764117 0.0260991176078 0.0626378822587
1.5 1.7 0.0383654918744 0.0255769945829 0.0652213361865
1.5 1.8 0.0376414411552 0.0250942941035 0.0677545940794
1.5 1.9 0.0369691283246 0.0246460855497 0.0702413438168
1.5 2.0 0.0363424118566 0.0242282745711 0.0726848237133
1.5 2.1 0.0357561414039 0.0238374276026 0.0750878969481
1.5 2.2 0.0352059594218 0.0234706396145 0.0774531107279
1.5 2.3 0.0346881495063 0.0231254330042 0.0797827438646
1.5 2.4 0.0341995189335 0.022799679289 0.0820788454405
1.5 2.5 0.0337373066121 0.0224915377414 0.0843432665302

1.6 1.0 0.0467842838114 0.0292401773821 0.0467842838114
1.6 1.1 0.0453213067954 0.0283258167471 0.049853437475
1.6 1.2 0.0440256966519 0.0275160604075 0.0528308359823
1.6 1.3 0.042866583187 0.0267916144919 0.0557265581431
1.6 1.4 0.041820636686 0.0261378979287 0.0585488913604
1.6 1.5 0.0408698363943 0.0255436477465 0.0613047545915
1.6 1.6 0.04 0.025 0.064
1.6 1.7 0.0391997844024 0.0244998652515 0.066639633484
1.6 1.8 0.0384599885415 0.0240374928385 0.0692279793748
1.6 1.9 0.0377730556567 0.0236081597854 0.0717688057477
1.6 2.0 0.0371327106689 0.0232079441681 0.0742654213378
1.6 2.1 0.0365336912317 0.0228335570198 0.0767207515866
1.6 2.2 0.0359715450418 0.0224822156511 0.079137399092
1.6 2.3 0.0354424748786 0.0221515467992 0.0815176922209
1.6 2.4 0.0349432185895 0.0218395116184 0.0838637246147
1.6 2.5 0.0344709550405 0.0215443469003 0.0861773876013

1.7 1.0 0.0477393276771 0.0280819574571 0.0477393276771
1.7 1.1 0.0462464857768 0.0272038151628 0.0508711343544
1.7 1.2 0.0449244273387 0.0264261337286 0.0539093128064
1.7 1.3 0.0437416519917 0.0257303835245 0.0568641475892
1.7 1.4 0.0426743537737 0.0251025610433 0.0597440952832
1.7 1.5 0.0417041440584 0.0245318494461 0.0625562160875
1.7 1.6 0.0408165510192 0.0240097358936 0.0653064816307
1.7 1.7 0.04 0.0235294117647 0.068
1.7 1.8 0.0392451021126 0.0230853541839 0.0706411838026
1.7 1.9 0.038544146334 0.0226730272553 0.0732338780347
1.7 2.0 0.0378907294874 0.0222886644044 0.0757814589749
1.7 2.1 0.0372794818019 0.0219291069423 0.0782869117841
1.7 2.2 0.0367058600859 0.0215916824035 0.0807528921891
1.7 2.3 0.0361659896032 0.0212741115313 0.0831817760875
1.7 2.4 0.0356565416083 0.0209744362402 0.0855756998598
1.7 2.5 0.0351746373773 0.0206909631631 0.0879365934432

1.8 1.0 0.0486576159646 0.0270320088692 0.0486576159646
1.8 1.1 0.0471360585524 0.0261866991958 0.0518496644076
1.8 1.2 0.0457885697021 0.025438094279 0.0549462836426
1.8 1.3 0.0445830431184 0.024768357288 0.0579579560539
1.8 1.4 0.0434952149201 0.024164008289 0.0608933008882
1.8 1.5 0.0425063427673 0.0236146348707 0.063759514151
1.8 1.6 0.041601676461 0.0231120424784 0.0665626823377
1.8 1.7 0.0407694187012 0.0226496770562 0.0693080117921
1.8 1.8 0.04 0.0222222222222 0.072
1.8 1.9 0.0392855610094 0.0218253116719 0.0746425659178
1.8 2.0 0.0386195753842 0.0214553196579 0.0772391507685
1.8 2.1 0.0379965700637 0.021109205591 0.0797927971338
1.8 2.2 0.0374119144658 0.0207843969255 0.0823062118248
1.8 2.3 0.036861659322 0.0204786996233 0.0847818164406
1.8 2.4 0.0363424118566 0.0201902288092 0.0872217884559
1.8 2.5 0.0358512379725 0.0199173544291 0.0896280949311

1.9 1.0 0.0495424931852 0.0260749964133 0.0495424931852
1.9 1.1 0.0479932650483 0.0252596131833 0.0527925915532
1.9 1.2 0.0466212710479 0.0245375110778 0.0559455252574
1.9 1.3 0.0453938210099 0.0238914847421 0.0590119673129
1.9 1.4 0.0442862097958 0.0233085314714 0.0620006937141
1.9 1.5 0.0432793542209 0.0227786074847 0.0649190313314
1.9 1.6 0.0423582358425 0.0222938083382 0.0677731773481
1.9 1.7 0.0415108428173 0.0218478120091 0.0705684327894
1.9 1.8 0.0407274316286 0.0214354903308 0.0733093769315
1.9 1.9 0.04 0.0210526315789 0.076
1.9 2.0 0.0393219028997 0.0206957383682 0.0786438057993
1.9 2.1 0.0386875677348 0.0203618777551 0.081243892243
1.9 2.2 0.0380922797125 0.0200485682698 0.0838030153676
1.9 2.3 0.0375320177438 0.0197536935494 0.0863236408108
1.9 2.4 0.0370033273527 0.0194754354488 0.0888079856466
1.9 2.5 0.0365032210831 0.0192122216227 0.0912580527077

2.0 1.0 0.0503968419958 0.0251984209979 0.0503968419958
2.0 1.1 0.0488208977788 0.0244104488894 0.0537029875567
2.0 1.2 0.0474252440599 0.0237126220299 0.0569102928718
2.0 1.3 0.0461766269306 0.0230883134653 0.0600296150097
2.0 1.4 0.0450499152177 0.0225249576089 0.0630698813048
2.0 1.5 0.0440256966519 0.022012848326 0.0660385449779
2.0 1.6 0.0430886938006 0.0215443469003 0.068941910081
2.0 1.7 0.0422266876791 0.0211133438396 0.0717853690545
2.0 1.8 0.0414297667461 0.020714883373 0.0745735801429
2.0 1.9 0.0406897907276 0.0203448953638 0.0773106023825
2.0 2.0 0.04 0.02 0.08
2.0 2.1 0.0393547258722 0.0196773629361 0.0826449243317
2.0 2.2 0.0387491722461 0.019374586123 0.0852481789413
2.0 2.3 0.0381792486896 0.0190896243448 0.087812271986
2.0 2.4 0.0376414411552 0.0188207205776 0.0903394587726
2.0 2.5 0.0371327106689 0.0185663553345 0.0928317766723

2.1 1.0 0.0512231665995 0.024391984095 0.0512231665995
2.1 1.1 0.0496213826388 0.023629229828 0.0545835209027
2.1 1.2 0.0482028452835 0.0229537358493 0.0578434143402
2.1 1.3 0.0469337553822 0.0223494073249 0.0610138819969
2.1 1.4 0.0457885697021 0.0218040808105 0.064103997583
2.1 1.5 0.0447475576833 0.0213083608016 0.0671213365249
2.1 1.6 0.0437951913989 0.0208548530471 0.0700723062382
2.1 1.7 0.0429190515174 0.0204376435797 0.0729623875796
2.1 1.8 0.0421090639844 0.0200519352307 0.0757963151719
2.1 1.9 0.0413569550551 0.0196937881215 0.0785782146048
2.1 2.0 0.0406558542726 0.019359930606 0.0813117085452
2.1 2.1 0.04 0.0190476190476 0.084
