1.0 1.0 0.640126 5.93827 -1.30206660833159793E-003 3.11794997287506703E-006 3.65389481209993051E-006
1.0 1.1 0.668261 7.18482 -1.30206660833159793E-003 2.14247006624646019E-006 2.51073953342451861E-006
1.0 1.2 0.688098 8.08049 -1.30206660833159793E-003 1.65499000104318839E-006 1.93946645440012258E-006
1.0 1.3 0.698433 8.49929 -1.30206660833159793E-003 1.41099997108540265E-006 1.65353694545268003E-006
1.0 1.4 0.704498 8.75414 -1.30206660833159793E-003 1.30595003611233551E-006 1.53042996306079002E-006
1.0 1.5 0.707072 8.92981 -1.30206660833159793E-003 1.23214999803167302E-006 1.44394442653145988E-006
1.0 1.6 0.707236 9.04268 -1.30206660833159793E-003 1.22332005503267283E-006 1.43359670344550093E-006
1.0 1.7 0.706165 9.15483 -1.30206660833159793E-003 1.20366996725351783E-006 1.41056895944120659E-006
1.0 1.8 0.704081 9.17898 -1.30206660833159793E-003 1.22776998523477232E-006 1.43881153274716057E-006
1.0 1.9 0.700764 9.1392 -1.30206660833159793E-003 1.24585994853987359E-006 1.46001098227220783E-006
1.0 2.0 0.700023 9.22942 -1.30206660833159793E-003 1.23315999189799186E-006 1.44512802837898792E-006
1.0 2.1 0.695886 9.26387 -1.30206660833159793E-003 1.28985004721471341E-006 1.51156254491115136E-006
1.0 2.2 0.693938 9.15933 -1.30206660833159793E-003 1.26967995583981974E-006 1.48792541382326959E-006
1.0 2.3 0.690702 9.22449 -1.30206660833159793E-003 1.29362001644039992E-006 1.51598053465292103E-006
1.0 2.4 0.687773 9.21717 -1.30206660833159793E-003 1.32056004531477811E-006 1.54755128870550891E-006
1.0 2.5 0.683669 9.28066 -1.30206660833159793E-003 1.35954996949294582E-006 1.59324319618259049E-006
      
1.1 1.0 0.670869 7.31871 -1.30206660833159793E-003 2.07734001378412358E-006 2.43441426750484489E-006
1.1 1.1 0.692935 8.32914 -1.30206660833159793E-003 1.55086001996096456E-006 1.81743755689681861E-006
1.1 1.2 0.707472 8.98643 -1.30206660833159793E-003 1.26432996694347821E-006 1.48165581461763859E-006
1.1 1.3 0.714294 9.28 -1.30206660833159793E-003 1.13858004624489695E-006 1.33429072317621334E-006
1.1 1.4 0.717255 9.54921 -1.30206660833159793E-003 1.08143001398275374E-006 1.26731716419975698E-006
1.1 1.5 0.717735 9.67353 -1.30206660833159793E-003 1.06160996438120492E-006 1.24409024361261123E-006
1.1 1.6 0.71578 9.75556 -1.30206660833159793E-003 1.05602998701215256E-006 1.23755112318483388E-006
1.1 1.7 0.713862 9.79722 -1.30206660833159793E-003 1.05716003417910542E-006 1.23887541431095138E-006
1.1 1.8 0.711829 9.80278 -1.30206660833159793E-003 1.07348000710771885E-006 1.25800062957618730E-006
1.1 1.9 0.709641 9.86348 -1.30206660833159793E-003 1.09385996438504662E-006 1.28188370044463376E-006
1.1 2.0 0.706441 9.86348 -1.30206660833159793E-003 1.10691996724199271E-006 1.29718858894513879E-006
