1.0 1.0 0.640126 -1.30206660833159793E-003 3.11794997287506703E-006 3.65389481209993051E-006
1.0 1.1 0.668261 -1.30206660833159793E-003 2.14247006624646019E-006 2.51073953342451861E-006
1.0 1.2 0.688098 -1.30206660833159793E-003 1.65499000104318839E-006 1.93946645440012258E-006
1.0 1.3 0.698433 -1.30206660833159793E-003 1.41099997108540265E-006 1.65353694545268003E-006
1.0 1.4 0.704498 -1.30206660833159793E-003 1.30595003611233551E-006 1.53042996306079002E-006
1.0 1.5 0.707072 -1.30206660833159793E-003 1.23214999803167302E-006 1.44394442653145988E-006
1.0 1.6 0.707236 -1.30206660833159793E-003 1.22332005503267283E-006 1.43359670344550093E-006
1.0 1.7 0.706165 -1.30206660833159793E-003 1.20366996725351783E-006 1.41056895944120659E-006
1.0 1.8 0.704081 -1.30206660833159793E-003 1.22776998523477232E-006 1.43881153274716057E-006
1.0 1.9 0.700764 -1.30206660833159793E-003 1.24585994853987359E-006 1.46001098227220783E-006
1.0 2.0 0.700023 -1.30206660833159793E-003 1.23315999189799186E-006 1.44512802837898792E-006
1.0 2.1 0.695886 -1.30206660833159793E-003 1.28985004721471341E-006 1.51156254491115136E-006
1.0 2.2 0.693938 -1.30206660833159793E-003 1.26967995583981974E-006 1.48792541382326959E-006
1.0 2.3 0.690702 -1.30206660833159793E-003 1.29362001644039992E-006 1.51598053465292103E-006
1.0 2.4 0.687773 -1.30206660833159793E-003 1.32056004531477811E-006 1.54755128870550891E-006
1.0 2.5 0.683669 -1.30206660833159793E-003 1.35954996949294582E-006 1.59324319618259049E-006
 
1.1 1.0 0.670869 -1.30206660833159793E-003 2.07734001378412358E-006 2.43441426750484489E-006
1.1 1.1 0.692935 -1.30206660833159793E-003 1.55086001996096456E-006 1.81743755689681861E-006
1.1 1.2 0.707472 -1.30206660833159793E-003 1.26432996694347821E-006 1.48165581461763859E-006
1.1 1.3 0.714294 -1.30206660833159793E-003 1.13858004624489695E-006 1.33429072317621334E-006
1.1 1.4 0.717255 -1.30206660833159793E-003 1.08143001398275374E-006 1.26731716419975698E-006
1.1 1.5 0.717735 -1.30206660833159793E-003 1.06160996438120492E-006 1.24409024361261123E-006
1.1 1.6 0.71578 -1.30206660833159793E-003 1.05602998701215256E-006 1.23755112318483388E-006
1.1 1.7 0.713862 -1.30206660833159793E-003 1.05716003417910542E-006 1.23887541431095138E-006
1.1 1.8 0.711829 -1.30206660833159793E-003 1.07348000710771885E-006 1.25800062957618730E-006
1.1 1.9 0.709641 -1.30206660833159793E-003 1.09385996438504662E-006 1.28188370044463376E-006
1.1 2.0 0.706441 -1.30206660833159793E-003 1.10691996724199271E-006 1.29718858894513879E-006
1.1 2.1 0.703625 -1.30206660833159793E-003 1.13121996037079953E-006 1.32566551115359186E-006
1.1 2.2 0.69981 -1.30206660833159793E-003 1.13987005079252413E-006 1.33580246677863359E-006
1.1 2.3 0.696533 -1.30206660833159793E-003 1.16724004328716546E-006 1.36787709095586733E-006
1.1 2.4 0.694137 -1.30206660833159793E-003 1.17836998470011167E-006 1.38092015949177478E-006
1.1 2.5 0.690347 -1.30206660833159793E-003 1.20333004360873019E-006 1.41017060627550335E-006
 
1.2 1.0 0.689193 -1.30206660833159793E-003 1.62021001415268984E-006 1.89870813089600520E-006
1.2 1.1 0.70798 -1.30206660833159793E-003 1.26098996133805485E-006 1.47774169500051458E-006
1.2 1.2 0.716998 -1.30206660833159793E-003 1.09578002138732700E-006 1.28413379630268225E-006
